"filename"	"nutt_ad"	"nutt_peer"	"target_child_id.x"	"tot"	"prop_peer"
"CRSLP/14/000828a.xml"	177	NA	NA	NA	NA
"CRSLP/14/000828b.xml"	129	NA	NA	NA	NA
"CRSLP/14/001127a.xml"	86	NA	NA	NA	NA
"CRSLP/14/001127b.xml"	128	NA	NA	NA	NA
"CRSLP/14/010227a.xml"	124	NA	NA	NA	NA
"CRSLP/14/010227b.xml"	88	NA	NA	NA	NA
"CRSLP/14/010528a.xml"	178	NA	NA	NA	NA
"CRSLP/14/010528b.xml"	199	NA	NA	NA	NA
"CRSLP/14/010828a.xml"	222	NA	NA	NA	NA
"CRSLP/14/010828b.xml"	236	NA	NA	NA	NA
"CRSLP/14/011120a.xml"	170	NA	NA	NA	NA
"CRSLP/14/011120b.xml"	146	NA	NA	NA	NA
"CRSLP/15/000601a.xml"	72	NA	NA	NA	NA
"CRSLP/15/000601b.xml"	57	NA	NA	NA	NA
"CRSLP/15/000901a.xml"	64	NA	NA	NA	NA
"CRSLP/15/000901b.xml"	30	NA	NA	NA	NA
"CRSLP/15/010000a.xml"	74	NA	NA	NA	NA
"CRSLP/15/010000b.xml"	74	NA	NA	NA	NA
"CRSLP/15/010300a.xml"	112	NA	NA	NA	NA
"CRSLP/15/010300b.xml"	80	NA	NA	NA	NA
"CRSLP/15/010601a.xml"	159	NA	NA	NA	NA
"CRSLP/15/010601b.xml"	130	NA	NA	NA	NA
"CRSLP/15/010823a.xml"	67	NA	NA	NA	NA
"CRSLP/15/010823b.xml"	125	NA	NA	NA	NA
"CRSLP/15/011122a.xml"	106	NA	NA	NA	NA
"CRSLP/15/011122b.xml"	158	NA	NA	NA	NA
"CRSLP/16/000528a.xml"	141	NA	NA	NA	NA
"CRSLP/16/000528b.xml"	135	NA	NA	NA	NA
"CRSLP/16/000900a.xml"	131	NA	NA	NA	NA
"CRSLP/16/001127a.xml"	182	9	18904	191	0.0471204188481675
"CRSLP/16/001127b.xml"	132	22	18904	154	0.142857142857143
"CRSLP/16/010227a.xml"	178	31	18904	209	0.148325358851675
"CRSLP/16/010227b.xml"	171	30	18904	201	0.149253731343284
"CRSLP/16/010626a.xml"	182	28	18904	210	0.133333333333333
"CRSLP/16/010626b.xml"	156	30	18904	186	0.161290322580645
"CRSLP/16/010907a.xml"	213	NA	NA	NA	NA
"CRSLP/16/010907b.xml"	210	NA	NA	NA	NA
"CRSLP/16/020010a.xml"	198	NA	NA	NA	NA
"CRSLP/16/020010b.xml"	180	1	18904	181	0.00552486187845304
"CRSLP/17/000600a.xml"	166	NA	NA	NA	NA
"CRSLP/17/000600b.xml"	167	NA	NA	NA	NA
"CRSLP/17/000900a.xml"	172	NA	NA	NA	NA
"CRSLP/17/000900b.xml"	139	NA	NA	NA	NA
"CRSLP/17/010002a.xml"	123	22	18914	145	0.151724137931034
"CRSLP/17/010002b.xml"	160	4	18914	164	0.024390243902439
"CRSLP/17/010202a.xml"	171	NA	NA	NA	NA
"CRSLP/17/010202b.xml"	159	NA	NA	NA	NA
"CRSLP/17/010624a.xml"	244	NA	NA	NA	NA
"CRSLP/17/010624b.xml"	203	NA	NA	NA	NA
"CRSLP/17/010825a.xml"	213	NA	NA	NA	NA
"CRSLP/17/010825b.xml"	218	NA	NA	NA	NA
"CRSLP/17/011122a.xml"	166	NA	NA	NA	NA
"CRSLP/17/011122b.xml"	168	NA	NA	NA	NA
"CRSLP/18/000600a.xml"	164	NA	NA	NA	NA
"CRSLP/18/000600b.xml"	112	NA	NA	NA	NA
"CRSLP/18/000900a.xml"	168	NA	NA	NA	NA
"CRSLP/18/000900b.xml"	194	NA	NA	NA	NA
"CRSLP/18/001118a.xml"	139	NA	NA	NA	NA
"CRSLP/18/001118b.xml"	81	NA	NA	NA	NA
"CRSLP/18/010226a.xml"	145	NA	NA	NA	NA
"CRSLP/18/010226b.xml"	195	NA	NA	NA	NA
"CRSLP/18/010524a.xml"	239	NA	NA	NA	NA
"CRSLP/18/010524b.xml"	159	NA	NA	NA	NA
"CRSLP/18/010824a.xml"	223	NA	NA	NA	NA
"CRSLP/18/010824b.xml"	167	NA	NA	NA	NA
"CUHK/angela.xml"	219	NA	NA	NA	NA
"CUHK/hoisan.xml"	166	NA	NA	NA	NA
"CUHK/kwaiyin.xml"	147	NA	NA	NA	NA
"CUHK/millie4-1.xml"	107	NA	NA	NA	NA
"CUHK/millie4-2.xml"	51	NA	NA	NA	NA
"CUHK/millie9-1.xml"	29	NA	NA	NA	NA
"CUHK/millie9-2.xml"	50	NA	NA	NA	NA
"CUHK/piksim.xml"	12	70	8016	82	0.853658536585366
"CUHK/pingyee.xml"	232	NA	NA	NA	NA
"D_Odorico/claudia_23_108.xml"	859	NA	NA	NA	NA
"D_Odorico/claudia_24_195.xml"	414	NA	NA	NA	NA
"D_Odorico/claudia_30_421.xml"	713	NA	NA	NA	NA
"D_Odorico/davide_18_233.xml"	435	NA	NA	NA	NA
"D_Odorico/davide_24_641.xml"	292	NA	NA	NA	NA
"D_Odorico/federica_17_97.xml"	486	NA	NA	NA	NA
"D_Odorico/federica_19_211.xml"	589	NA	NA	NA	NA
"D_Odorico/federica_24_614.xml"	477	NA	NA	NA	NA
"D_Odorico/linda_16_91.xml"	284	NA	NA	NA	NA
"D_Odorico/linda_20_251.xml"	465	NA	NA	NA	NA
"D_Odorico/linda_24_541.xml"	370	NA	NA	NA	NA
"D_Odorico/lorenzo_20_205.xml"	577	NA	NA	NA	NA
"D_Odorico/lorenzo_24_540.xml"	438	NA	NA	NA	NA
"D_Odorico/veronica_19_109.xml"	239	NA	NA	NA	NA
"D_Odorico/veronica_20_199.xml"	373	NA	NA	NA	NA
"D_Odorico/veronica_24_442.xml"	463	NA	NA	NA	NA
"DeHouwer/020712.xml"	6	NA	NA	NA	NA
"DeHouwer/020717.xml"	37	NA	NA	NA	NA
"DeHouwer/020900.xml"	27	NA	NA	NA	NA
"DeHouwer/021005.xml"	94	NA	NA	NA	NA
"DeHouwer/021028.xml"	94	NA	NA	NA	NA
"DeHouwer/021114.xml"	94	NA	NA	NA	NA
"DeHouwer/030006.xml"	44	NA	NA	NA	NA
"DeHouwer/030011.xml"	32	NA	NA	NA	NA
"DeHouwer/030017.xml"	93	NA	NA	NA	NA
"DeHouwer/030106.xml"	38	NA	NA	NA	NA
"DeHouwer/030112.xml"	95	NA	NA	NA	NA
"DeHouwer/030113.xml"	156	NA	NA	NA	NA
"DeHouwer/030118.xml"	278	NA	NA	NA	NA
"DeHouwer/030126.xml"	451	NA	NA	NA	NA
"DeHouwer/030207.xml"	232	NA	NA	NA	NA
"DeHouwer/030309.xml"	242	NA	NA	NA	NA
"DeHouwer/030316.xml"	281	NA	NA	NA	NA
"DeHouwer/Dieter/041125.xml"	114	38	12741	152	0.25
"DeHouwer/Dieter/041126.xml"	239	27	12741	266	0.101503759398496
"DeHouwer/Dieter/041127.xml"	70	NA	NA	NA	NA
"DeHouwer/Dieter/041129.xml"	148	79	12741	227	0.348017621145374
"DeHouwer/Katrien/040824.xml"	136	8	12747	144	0.0555555555555556
"DeHouwer/Katrien/040825.xml"	733	696	12747	1429	0.48705388383485
"DeHouwer/Katrien/040828a.xml"	979	423	12747	1402	0.301711840228245
"DeHouwer/Katrien/040828b.xml"	804	608	12747	1412	0.430594900849858
"DeHouwer/Kim/041030.xml"	53	157	12754	210	0.747619047619048
"DeHouwer/Kim/041102.xml"	332	248	12754	580	0.427586206896552
"DeHouwer/Kim/041103.xml"	177	341	12754	518	0.658301158301158
"DeHouwer/Michiel/040822.xml"	415	373	12766	788	0.473350253807107
"DeHouwer/Michiel/040824.xml"	267	567	12771	834	0.679856115107914
"DeHouwer/Michiel/040825.xml"	65	NA	NA	NA	NA
"DeHouwer/Michiel/040826.xml"	359	381	12766	740	0.514864864864865
"Demetras1/020027.xml"	323	NA	NA	NA	NA
"Demetras1/020028.xml"	268	NA	NA	NA	NA
"Demetras1/020029.xml"	315	NA	NA	NA	NA
"Demetras1/020105.xml"	338	NA	NA	NA	NA
"Demetras1/020604.xml"	246	NA	NA	NA	NA
"Demetras1/020605.xml"	262	NA	NA	NA	NA
"Demetras1/020607.xml"	350	NA	NA	NA	NA
"Demetras1/020612.xml"	394	NA	NA	NA	NA
"Demetras1/020803.xml"	321	NA	NA	NA	NA
"Demetras1/020805.xml"	351	NA	NA	NA	NA
"Demetras1/020807.xml"	380	NA	NA	NA	NA
"Demetras1/020810.xml"	324	NA	NA	NA	NA
"Demetras1/021004.xml"	324	NA	NA	NA	NA
"Demetras1/021111.xml"	347	NA	NA	NA	NA
"Demetras1/021114.xml"	309	NA	NA	NA	NA
"Demetras1/030007.xml"	235	NA	NA	NA	NA
"Demetras1/030008.xml"	289	NA	NA	NA	NA
"Demetras1/030009.xml"	267	NA	NA	NA	NA
"Demetras1/030117.xml"	260	NA	NA	NA	NA
"Demetras1/030304.xml"	357	NA	NA	NA	NA
"Demetras1/030312.xml"	404	NA	NA	NA	NA
"Demetras1/031022.xml"	401	NA	NA	NA	NA
"Demetras1/031023.xml"	319	NA	NA	NA	NA
"Demetras1/031024.xml"	247	NA	NA	NA	NA
"Demetras1/031127a.xml"	337	NA	NA	NA	NA
"Demetras1/031127b.xml"	326	NA	NA	NA	NA
"Demetras2/Jimmy/father/020215.xml"	231	NA	NA	NA	NA
"Demetras2/Jimmy/father/020220.xml"	219	NA	NA	NA	NA
"Demetras2/Jimmy/father/020224.xml"	158	NA	NA	NA	NA
"Demetras2/Jimmy/father/020426.xml"	219	NA	NA	NA	NA
"Demetras2/Jimmy/father/020428.xml"	231	NA	NA	NA	NA
"Demetras2/Jimmy/father/020429.xml"	219	NA	NA	NA	NA
"Demetras2/Jimmy/father/020430.xml"	209	NA	NA	NA	NA
"Demetras2/Jimmy/father/020629.xml"	74	NA	NA	NA	NA
"Demetras2/Jimmy/father/020702.xml"	210	NA	NA	NA	NA
"Demetras2/Jimmy/father/020704.xml"	151	NA	NA	NA	NA
"Demetras2/Jimmy/father/020705.xml"	321	NA	NA	NA	NA
"Demetras2/Jimmy/father/020914.xml"	225	NA	NA	NA	NA
"Demetras2/Jimmy/father/020916.xml"	237	NA	NA	NA	NA
"Demetras2/Jimmy/father/020922.xml"	224	NA	NA	NA	NA
"Demetras2/Jimmy/father/020923.xml"	225	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot02.xml"	421	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot03.xml"	362	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot04.xml"	413	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot07.xml"	352	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot08.xml"	361	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot10.xml"	358	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot11.xml"	249	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot12.xml"	282	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot14.xml"	383	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot15.xml"	411	NA	NA	NA	NA
"Demetras2/Jimmy/j_mot16.xml"	403	NA	NA	NA	NA
"Demetras2/Michael/father/020218.xml"	309	NA	NA	NA	NA
"Demetras2/Michael/father/020220.xml"	325	NA	NA	NA	NA
"Demetras2/Michael/father/020222.xml"	343	NA	NA	NA	NA
"Demetras2/Michael/m_mot02.xml"	363	NA	NA	NA	NA
"Demetras2/Michael/m_mot03.xml"	359	NA	NA	NA	NA
"Demetras2/Michael/m_mot04.xml"	469	NA	NA	NA	NA
"Demetras2/Tim/father/020130.xml"	281	NA	NA	NA	NA
"Demetras2/Tim/father/020201.xml"	167	NA	NA	NA	NA
"Demetras2/Tim/father/020206.xml"	314	NA	NA	NA	NA
"Demetras2/Tim/mother/020130.xml"	374	NA	NA	NA	NA
"Demetras2/Tim/mother/020201.xml"	289	NA	NA	NA	NA
"Demetras2/Tim/mother/020206.xml"	378	NA	NA	NA	NA
"Demuth/Hlobohang/020100a.xml"	213	8	19050	221	0.0361990950226244
"Demuth/Hlobohang/020100b.xml"	205	60	19050	265	0.226415094339623
"Demuth/Hlobohang/020100c.xml"	56	164	19050	220	0.745454545454545
"Demuth/Hlobohang/020100d.xml"	368	16	19050	384	0.0416666666666667
"Demuth/Hlobohang/020100e.xml"	265	134	19050	399	0.335839598997494
"Demuth/Hlobohang/020100f.xml"	60	52	19050	112	0.464285714285714
"Demuth/Hlobohang/020200a.xml"	393	201	19050	594	0.338383838383838
"Demuth/Hlobohang/020200b.xml"	339	109	19050	448	0.243303571428571
"Demuth/Hlobohang/020200c.xml"	173	331	19050	504	0.656746031746032
"Demuth/Hlobohang/020200d.xml"	204	196	19050	400	0.49
"Demuth/Hlobohang/020400a.xml"	129	221	19050	350	0.631428571428571
"Demuth/Hlobohang/020400b.xml"	139	316	19050	455	0.694505494505494
"Demuth/Hlobohang/020400c.xml"	242	64	19050	306	0.209150326797386
"Demuth/Hlobohang/020400d.xml"	286	173	19050	459	0.376906318082789
"Demuth/Hlobohang/020500a.xml"	59	310	19050	369	0.840108401084011
"Demuth/Hlobohang/020500b.xml"	53	219	19050	272	0.805147058823529
"Demuth/Hlobohang/020500c.xml"	510	74	19050	584	0.126712328767123
"Demuth/Hlobohang/020500d.xml"	322	105	19050	427	0.245901639344262
"Demuth/Hlobohang/020600a.xml"	187	90	19050	277	0.324909747292419
"Demuth/Hlobohang/020600b.xml"	75	105	19050	180	0.583333333333333
"Demuth/Hlobohang/020600c.xml"	99	152	19050	251	0.605577689243028
"Demuth/Hlobohang/020600d.xml"	8	146	19050	154	0.948051948051948
"Demuth/Hlobohang/020700a.xml"	147	143	19050	290	0.493103448275862
"Demuth/Hlobohang/020700b.xml"	32	83	19050	115	0.721739130434783
"Demuth/Hlobohang/020700c.xml"	255	123	19050	378	0.325396825396825
"Demuth/Hlobohang/020700d.xml"	177	103	19050	280	0.367857142857143
"Demuth/Hlobohang/020800a.xml"	3	204	19050	207	0.985507246376812
"Demuth/Hlobohang/020800b.xml"	32	138	19050	170	0.811764705882353
"Demuth/Hlobohang/020800c.xml"	84	26	19050	110	0.236363636363636
"Demuth/Hlobohang/020800d.xml"	198	74	19050	272	0.272058823529412
"Demuth/Hlobohang/020800e.xml"	264	7	19050	271	0.025830258302583
"Demuth/Hlobohang/020800f.xml"	54	NA	NA	NA	NA
"Demuth/Hlobohang/020900a.xml"	36	51	19050	87	0.586206896551724
"Demuth/Hlobohang/020900b.xml"	15	124	19050	139	0.892086330935252
"Demuth/Hlobohang/020900c.xml"	60	75	19050	135	0.555555555555556
"Demuth/Hlobohang/020900d.xml"	73	162	19050	235	0.68936170212766
"Demuth/Hlobohang/020900e.xml"	NA	73	19050	NA	NA
"Demuth/Hlobohang/021100a.xml"	NA	38	19050	NA	NA
"Demuth/Hlobohang/021100b.xml"	99	102	19050	201	0.507462686567164
"Demuth/Hlobohang/021100c.xml"	57	180	19050	237	0.759493670886076
"Demuth/Hlobohang/021100d.xml"	239	90	19050	329	0.273556231003039
"Demuth/Hlobohang/030000a.xml"	213	5	19050	218	0.0229357798165138
"Demuth/Hlobohang/030000b.xml"	42	22	19050	64	0.34375
"Demuth/Hlobohang/030000c.xml"	52	24	19050	76	0.315789473684211
"Demuth/Hlobohang/030000d.xml"	128	93	19050	221	0.420814479638009
"Demuth/Litlhare/020100a.xml"	279	418	19098	697	0.599713055954089
"Demuth/Litlhare/020100b.xml"	152	137	19098	289	0.474048442906574
"Demuth/Litlhare/020100c.xml"	208	119	19098	327	0.363914373088685
"Demuth/Litlhare/020100d.xml"	369	48	19098	417	0.115107913669065
"Demuth/Litlhare/020100e.xml"	119	296	19098	415	0.713253012048193
"Demuth/Litlhare/020100f.xml"	62	318	19098	380	0.836842105263158
"Demuth/Litlhare/020200a.xml"	331	NA	NA	NA	NA
"Demuth/Litlhare/020200b.xml"	164	178	19098	342	0.52046783625731
"Demuth/Litlhare/020200c.xml"	219	57	19098	276	0.206521739130435
"Demuth/Litlhare/020200d.xml"	83	55	19098	138	0.398550724637681
"Demuth/Litlhare/020400a.xml"	163	251	19098	414	0.606280193236715
"Demuth/Litlhare/020400b.xml"	363	159	19098	522	0.304597701149425
"Demuth/Litlhare/020400c.xml"	97	235	19098	332	0.707831325301205
"Demuth/Litlhare/020400d.xml"	87	118	19098	205	0.575609756097561
"Demuth/Litlhare/020500a.xml"	NA	355	19098	NA	NA
"Demuth/Litlhare/020500b.xml"	29	125	19098	154	0.811688311688312
"Demuth/Litlhare/020500c.xml"	64	200	19098	264	0.757575757575758
"Demuth/Litlhare/020500d.xml"	41	205	19098	246	0.833333333333333
"Demuth/Litlhare/020500e.xml"	154	NA	NA	NA	NA
"Demuth/Litlhare/020500f.xml"	158	1	19098	159	0.00628930817610063
"Demuth/Litlhare/020600a.xml"	422	NA	NA	NA	NA
"Demuth/Litlhare/020600b.xml"	222	2	19098	224	0.00892857142857143
"Demuth/Litlhare/020600c.xml"	180	159	19098	339	0.469026548672566
"Demuth/Litlhare/020600d.xml"	196	63	19098	259	0.243243243243243
"Demuth/Litlhare/020600e.xml"	27	2	19098	29	0.0689655172413793
"Demuth/Litlhare/020800a.xml"	8	151	19098	159	0.949685534591195
"Demuth/Litlhare/020800b.xml"	NA	309	19098	NA	NA
"Demuth/Litlhare/020800c.xml"	NA	216	19098	NA	NA
"Demuth/Litlhare/020800d.xml"	2	187	19098	189	0.989417989417989
"Demuth/Litlhare/020900a.xml"	29	204	19098	233	0.875536480686695
"Demuth/Litlhare/020900b.xml"	255	246	19098	501	0.491017964071856
"Demuth/Litlhare/020900c.xml"	NA	32	19098	NA	NA
"Demuth/Litlhare/020900d.xml"	43	NA	NA	NA	NA
"Demuth/Litlhare/021000a.xml"	12	399	19098	411	0.970802919708029
"Demuth/Litlhare/021000b.xml"	NA	409	19098	NA	NA
"Demuth/Litlhare/021000c.xml"	NA	138	19098	NA	NA
"Demuth/Litlhare/021000d.xml"	NA	281	19098	NA	NA
"Demuth/Litlhare/030000a.xml"	6	98	19098	104	0.942307692307692
"Demuth/Litlhare/030000b.xml"	265	74	19098	339	0.218289085545723
"Demuth/Litlhare/030000c.xml"	270	186	19098	456	0.407894736842105
"Demuth/Litlhare/030000d.xml"	82	150	19098	232	0.646551724137931
"Demuth/Litlhare/030200a.xml"	289	150	19098	439	0.341685649202733
"Demuth/Litlhare/030200b.xml"	177	280	19098	457	0.612691466083151
"Demuth/Litlhare/030200c.xml"	227	276	19098	503	0.548707753479125
"Demuth/Litlhare/030200d.xml"	161	217	19098	378	0.574074074074074
"Demuth/TseboNeuoe/030800a.xml"	58	2	19134	60	0.0333333333333333
"Demuth/TseboNeuoe/030800b.xml"	170	80	19134	250	0.32
"Demuth/TseboNeuoe/030800c.xml"	52	72	19134	124	0.580645161290323
"Demuth/TseboNeuoe/030800d.xml"	52	69	19134	121	0.570247933884298
"Demuth/TseboNeuoe/030800e.xml"	69	51	19134	120	0.425
"Demuth/TseboNeuoe/030800f.xml"	39	40	19134	79	0.506329113924051
"Demuth/TseboNeuoe/030900a.xml"	52	272	19134	324	0.839506172839506
"Demuth/TseboNeuoe/030900b.xml"	69	5	19134	74	0.0675675675675676
"Demuth/TseboNeuoe/031000a.xml"	204	4	19134	208	0.0192307692307692
"Demuth/TseboNeuoe/031000b.xml"	199	NA	NA	NA	NA
"Demuth/TseboNeuoe/031000c.xml"	208	9	19134	217	0.0414746543778802
"Demuth/TseboNeuoe/031000d.xml"	342	143	19134	485	0.294845360824742
"Demuth/TseboNeuoe/031000e.xml"	320	288	19134	608	0.473684210526316
"Demuth/TseboNeuoe/040000a.xml"	95	325	19134	420	0.773809523809524
"Demuth/TseboNeuoe/040000b.xml"	34	617	19134	651	0.947772657450077
"Demuth/TseboNeuoe/040000c.xml"	19	326	19134	345	0.944927536231884
"Demuth/TseboNeuoe/040000d.xml"	194	211	19134	405	0.520987654320988
"Demuth/TseboNeuoe/040100a.xml"	359	159	19134	518	0.306949806949807
"Demuth/TseboNeuoe/040100b.xml"	248	161	19134	409	0.393643031784841
"Demuth/TseboNeuoe/040100c.xml"	160	110	19134	270	0.407407407407407
"Demuth/TseboNeuoe/040100d.xml"	3	117	19134	120	0.975
"Demuth/TseboNeuoe/040100e.xml"	NA	149	19134	NA	NA
"Demuth/TseboNeuoe/040100f.xml"	78	95	19134	173	0.549132947976879
"Demuth/TseboNeuoe/040300a.xml"	94	325	19134	419	0.775656324582339
"Demuth/TseboNeuoe/040300b.xml"	268	149	19134	417	0.357314148681055
"Demuth/TseboNeuoe/040300c.xml"	156	195	19134	351	0.555555555555556
"Demuth/TseboNeuoe/040300d.xml"	162	78	19134	240	0.325
"Demuth/TseboNeuoe/040300e.xml"	107	97	19134	204	0.475490196078431
"Demuth/TseboNeuoe/040300f.xml"	77	126	19134	203	0.620689655172414
"Demuth/TseboNeuoe/040500a.xml"	81	85	19134	166	0.512048192771084
"Demuth/TseboNeuoe/040500b.xml"	27	154	19134	181	0.850828729281768
"Demuth/TseboNeuoe/040500c.xml"	80	189	19134	269	0.702602230483271
"Demuth/TseboNeuoe/040500d.xml"	61	177	19134	238	0.743697478991597
"Demuth/TseboNeuoe/040500e.xml"	12	81	19134	93	0.870967741935484
"Demuth/TseboNeuoe/040700a.xml"	88	58	19134	146	0.397260273972603
"Demuth/TseboNeuoe/040700b.xml"	82	59	19134	141	0.418439716312057
"Demuth/TseboNeuoe/040700c.xml"	58	135	19134	193	0.699481865284974
"Demuth/TseboNeuoe/040700d.xml"	31	122	19134	153	0.797385620915033
"Demuth/TseboNeuoe/040700e.xml"	62	81	19134	143	0.566433566433566
"Deuchar/Eng/010308.xml"	140	NA	NA	NA	NA
"Deuchar/Eng/010329.xml"	364	NA	NA	NA	NA
"Deuchar/Eng/010503.xml"	85	NA	NA	NA	NA
"Deuchar/Eng/010705.xml"	526	NA	NA	NA	NA
"Deuchar/Eng/010712.xml"	660	NA	NA	NA	NA
"Deuchar/Eng/010909.xml"	508	NA	NA	NA	NA
"Deuchar/Eng/011104.xml"	324	NA	NA	NA	NA
"Deuchar/Eng/020103.xml"	128	43	8065	171	0.251461988304094
"Deuchar/Eng/020120.xml"	103	75	8065	178	0.421348314606742
"Deuchar/Eng/020502.xml"	224	NA	NA	NA	NA
"Deuchar/Eng/020621.xml"	218	NA	NA	NA	NA
"Deuchar/Span/010304.xml"	143	NA	NA	NA	NA
"Deuchar/Span/010401.xml"	292	NA	NA	NA	NA
"Deuchar/Span/010708.xml"	750	NA	NA	NA	NA
"Deuchar/Span/010905.xml"	334	NA	NA	NA	NA
"Deuchar/Span/011107.xml"	327	NA	NA	NA	NA
"Deuchar/Span/020025.xml"	222	NA	NA	NA	NA
"Deuchar/Span/020205.xml"	335	NA	NA	NA	NA
"Deuchar/Span/020505.xml"	318	NA	NA	NA	NA
"Deuchar/Span/020602.xml"	266	NA	NA	NA	NA
"DiezItza/04dtz30m.xml"	NA	30	355	NA	NA
"DiezItza/07dtz30f.xml"	141	NA	NA	NA	NA
"DiezItza/08dtz30f.xml"	57	NA	NA	NA	NA
"DiezItza/11dtz36m.xml"	475	NA	NA	NA	NA
"DiezItza/12dtz36m.xml"	NA	206	355	NA	NA
"DiezItza/14dtz36m.xml"	13	NA	NA	NA	NA
"DiezItza/16dtz36f.xml"	7	NA	NA	NA	NA
"Doukas/eve/010715.xml"	729	NA	NA	NA	NA
"Doukas/eve/010807.xml"	1358	NA	NA	NA	NA
"Doukas/eve/010903.xml"	825	NA	NA	NA	NA
"Doukas/eve/010917.xml"	607	NA	NA	NA	NA
"Doukas/eve/011002.xml"	364	NA	NA	NA	NA
"Doukas/eve/011030.xml"	704	NA	NA	NA	NA
"Doukas/eve/011116.xml"	625	NA	NA	NA	NA
"Doukas/eve/020004.xml"	692	NA	NA	NA	NA
"Doukas/eve/020225.xml"	811	NA	NA	NA	NA
"Doukas/eve/020226.xml"	125	NA	NA	NA	NA
"Doukas/eve/020323.xml"	622	NA	NA	NA	NA
"Doukas/eve/020526.xml"	860	NA	NA	NA	NA
"Doukas/eve/020621.xml"	440	NA	NA	NA	NA
"Doukas/eve/020929.xml"	287	NA	NA	NA	NA
"Doukas/eve/021028.xml"	440	NA	NA	NA	NA
"Doukas/eve/021111.xml"	14	NA	NA	NA	NA
"Doukas/mar/020024.xml"	7	NA	NA	NA	NA
"Doukas/mar/020208.xml"	47	NA	NA	NA	NA
"Doukas/mar/020318.xml"	47	NA	NA	NA	NA
"Doukas/mar/020504.xml"	47	NA	NA	NA	NA
"Doukas/mar/020524.xml"	50	NA	NA	NA	NA
"Doukas/mar/020701.xml"	41	NA	NA	NA	NA
"Doukas/mar/020803.xml"	40	NA	NA	NA	NA
"Doukas/mar/020827.xml"	41	NA	NA	NA	NA
"Dutch-AarssenBos/04/krwan-4.xml"	2	NA	NA	NA	NA
"Dutch-AarssenBos/09/kobre-9.xml"	1	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11006.xml"	163	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11012.xml"	127	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11013.xml"	104	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11018.xml"	223	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11023.xml"	145	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11024.xml"	200	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11025.xml"	161	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11027.xml"	125	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11035.xml"	194	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11041.xml"	220	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11045.xml"	293	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11051.xml"	355	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11053.xml"	216	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11055.xml"	169	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11057.xml"	79	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11062.xml"	103	NA	NA	NA	NA
"EllisWeismer/30pc/controls/11063.xml"	78	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12003.xml"	172	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12004.xml"	211	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12007.xml"	214	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12008.xml"	233	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12011.xml"	180	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12014.xml"	208	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12015.xml"	242	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12021.xml"	186	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12026.xml"	169	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12028.xml"	159	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12029.xml"	158	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12033.xml"	175	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12037.xml"	116	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12040.xml"	134	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12047.xml"	189	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12050.xml"	267	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12054.xml"	209	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12056.xml"	176	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12061.xml"	255	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12071.xml"	174	NA	NA	NA	NA
"EllisWeismer/30pc/controls/12077.xml"	218	NA	NA	NA	NA
